,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
1,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,560.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
2,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,552.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
3,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,560.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
4,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
5,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
6,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
7,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
8,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
9,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
10,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
11,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,40.00028460826181,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,564.0002846082618,0
